04/17/2010 14:50:16,PC-3778,JPH48@gmail.com;Mack-Chaney@charter.net;Brody_Lloyd@msn.com,Osborn_Hamilton@sbcglobal.net,,Mckinney-Jesse@comcast.net,View,1947487,C:\847tTH8\5BWP44CR.doc(1917857)
04/17/2010 14:50:20,PC-3778,Cathleen.Tatum.Weeks@dtaa.com;Marshall.Aristotle.Lynch@dtaa.com,,,Jamalia.Paloma.Hooper@dtaa.com,View,39145,
04/17/2010 14:56:40,PC-3778,Chaney.Malik.Mack@dtaa.com,Jamalia.Paloma.Hooper@dtaa.com,,Lesley.Zelda.Poole@dtaa.com,View,18906,
04/17/2010 14:57:50,PC-3778,Maggie.Castaneda@juno.com,JPH48@gmail.com,,JPH48@gmail.com,Send,21485,
04/17/2010 15:00:23,PC-3778,Ila_H_Delgado@aol.com;Zoe_Kelly@optonline.net,,JPH48@gmail.com,JPH48@gmail.com,Send,29141,
04/17/2010 18:56:51,PC-3778,Jamalia.Paloma.Hooper@dtaa.com;Wallace.Vernon.Houston@dtaa.com;Magee.Zeph.Bennett@dtaa.com,Marshall.Aristotle.Lynch@dtaa.com;Jesse.Brian.Mckinney@dtaa.com,,Cathleen.Tatum.Weeks@dtaa.com,View,1219707,C:\93b4467\421F2E4F.doc(1188953)
04/17/2010 18:58:25,PC-3778,Jamalia.Paloma.Hooper@dtaa.com;Cathleen.Tatum.Weeks@dtaa.com;Lyle.Rafael.Simpson@dtaa.com;Yvonne.Raven.Mcbride@dtaa.com,Jesse.Brian.Mckinney@dtaa.com,,Jesse.Brian.Mckinney@dtaa.com,View,39808,
04/17/2010 18:59:07,PC-3778,Oliver.James.Bullock@dtaa.com,Jamalia.Paloma.Hooper@dtaa.com,,Jamalia.Paloma.Hooper@dtaa.com,View,14708,
04/19/2010 12:18:02,PC-3778,Brody_Lloyd@msn.com,JPH48@gmail.com,,JPH48@gmail.com,Send,23807,
04/19/2010 12:20:15,PC-3778,Ila.Hayfa.Delgado@dtaa.com,,Jamalia.Paloma.Hooper@dtaa.com,Jamalia.Paloma.Hooper@dtaa.com,Send,598083,C:\JPH1910\HP8WQDY5.pdf(467547);C:\JPH1910\5TTFUV5L.exe(25995);C:\JPH1910\FUWODA0I.pdf(66059)
04/19/2010 12:21:06,PC-3778,Magee.Zeph.Bennett@dtaa.com;Jamalia.Paloma.Hooper@dtaa.com,Oliver.James.Bullock@dtaa.com;Marshall.Aristotle.Lynch@dtaa.com,,Marshall.Aristotle.Lynch@dtaa.com,View,32823,
04/19/2010 12:25:12,PC-3778,Maggie.Castaneda@juno.com,JPH48@gmail.com,,JPH48@gmail.com,View,21485,
04/19/2010 12:25:29,PC-3778,Ila_H_Delgado@aol.com;Zoe_Kelly@optonline.net,,,JPH48@gmail.com,View,29141,
04/19/2010 12:25:38,PC-3778,Lesley.Zelda.Poole@dtaa.com;Maggie.Tatyana.Castaneda@dtaa.com;Jesse.Brian.Mckinney@dtaa.com;Jamalia.Paloma.Hooper@dtaa.com,Cathleen.Tatum.Weeks@dtaa.com;Shaine.Ariel.Mcmahon@dtaa.com,,Shaine.Ariel.Mcmahon@dtaa.com,View,49115,
04/19/2010 15:40:08,PC-3778,Jamalia.Paloma.Hooper@dtaa.com,,,Shaine.Ariel.Mcmahon@dtaa.com,View,1999420,C:\SAM1715\NDYPLW8M.pdf(1971972)
04/19/2010 15:50:19,PC-3778,Oliver.James.Bullock@dtaa.com,,Jamalia.Paloma.Hooper@dtaa.com,Jamalia.Paloma.Hooper@dtaa.com,Send,863494,C:\JPH1910\IAXANRWW.txt(822364)
04/19/2010 15:57:50,PC-3778,Jamalia.Paloma.Hooper@dtaa.com;Christen.Melissa.Mcguire@dtaa.com;Chaney.Malik.Mack@dtaa.com;Cathleen.Tatum.Weeks@dtaa.com;Jesse.Brian.Mckinney@dtaa.com,,,Maggie.Tatyana.Castaneda@dtaa.com,View,1517718,C:\MTC1907\N2ZNQTL8.doc(1486109)
04/20/2010 10:21:47,PC-3778,Jamalia.Paloma.Hooper@dtaa.com,Magee.Zeph.Bennett@dtaa.com,,Magee.Zeph.Bennett@dtaa.com,View,32082,
04/20/2010 11:00:38,PC-3778,Lesley.Zelda.Poole@dtaa.com;Maggie.Tatyana.Castaneda@dtaa.com;Jesse.Brian.Mckinney@dtaa.com;Jamalia.Paloma.Hooper@dtaa.com,Cathleen.Tatum.Weeks@dtaa.com;Shaine.Ariel.Mcmahon@dtaa.com,,Shaine.Ariel.Mcmahon@dtaa.com,View,49115,
04/20/2010 11:23:42,PC-3778,Cathleen.Tatum.Weeks@dtaa.com,Jamalia.Paloma.Hooper@dtaa.com,,Jamalia.Paloma.Hooper@dtaa.com,Send,30537,
04/20/2010 14:56:28,PC-3778,Lesley.Inez.Taylor@dtaa.com;Magee.Zeph.Bennett@dtaa.com,Jamalia.Paloma.Hooper@dtaa.com,,Jamalia.Paloma.Hooper@dtaa.com,Send,498575,C:\JPH1910\HP8WQDY5.pdf(467547)
04/20/2010 15:13:45,PC-3778,Marshall.Aristotle.Lynch@dtaa.com,Jamalia.Paloma.Hooper@dtaa.com,,Jamalia.Paloma.Hooper@dtaa.com,Send,22802,
04/20/2010 15:16:26,PC-3778,Lesley.Zelda.Poole@dtaa.com;Maggie.Tatyana.Castaneda@dtaa.com;Jesse.Brian.Mckinney@dtaa.com;Jamalia.Paloma.Hooper@dtaa.com,Cathleen.Tatum.Weeks@dtaa.com;Shaine.Ariel.Mcmahon@dtaa.com,,Shaine.Ariel.Mcmahon@dtaa.com,View,49115,
04/20/2010 15:23:02,PC-3778,Chaney.Malik.Mack@dtaa.com;Shaine.Ariel.Mcmahon@dtaa.com,Aurora.Savannah.Gilmore@dtaa.com;Jamalia.Paloma.Hooper@dtaa.com,,Jamalia.Paloma.Hooper@dtaa.com,Send,319479,C:\JPH1910\FNZKXX8K.pdf(301998)
04/20/2010 16:37:26,PC-3778,Jamalia.Paloma.Hooper@dtaa.com,Hilary.September.Booth@dtaa.com,,Shaine.Ariel.Mcmahon@dtaa.com,View,36806,
04/20/2010 18:13:22,PC-3778,Oliver.James.Bullock@dtaa.com,,,Jamalia.Paloma.Hooper@dtaa.com,View,863494,C:\JPH1910\IAXANRWW.txt(822364)
04/21/2010 09:17:21,PC-3778,Jamalia.Paloma.Hooper@dtaa.com,Wallace.Vernon.Houston@dtaa.com,,Aurora.Savannah.Gilmore@dtaa.com,View,26346,
04/21/2010 09:29:25,PC-3778,Lesley.Zelda.Poole@dtaa.com,,Jamalia.Paloma.Hooper@dtaa.com,Jamalia.Paloma.Hooper@dtaa.com,Send,35145,
04/21/2010 17:15:10,PC-3778,Chaney.Malik.Mack@dtaa.com;Shaine.Ariel.Mcmahon@dtaa.com,Aurora.Savannah.Gilmore@dtaa.com;Jamalia.Paloma.Hooper@dtaa.com,,Jamalia.Paloma.Hooper@dtaa.com,View,319479,C:\JPH1910\FNZKXX8K.pdf(301998)
04/21/2010 17:15:11,PC-3778,Ila.Hayfa.Delgado@dtaa.com;Marshall.Aristotle.Lynch@dtaa.com;Lyle.Rafael.Simpson@dtaa.com,,Jamalia.Paloma.Hooper@dtaa.com,Jamalia.Paloma.Hooper@dtaa.com,Send,2008653,C:\JPH1910\OBJ5N5ZW.pdf(1290878);C:\18yrhD0\33NS4YO8.zip(690369)
04/21/2010 17:15:23,PC-3778,Houston-Wallace@optonline.net,JPH48@gmail.com,,Aurora_S_Gilmore@charter.net,View,16254,
04/21/2010 17:15:49,PC-3778,Lyle.Rafael.Simpson@dtaa.com;Macon.Warren.Roy@dtaa.com,Jamalia.Paloma.Hooper@dtaa.com;Wallace.Vernon.Houston@dtaa.com;Jesse.Brian.Mckinney@dtaa.com,,Jesse.Brian.Mckinney@dtaa.com,View,21520,
04/21/2010 17:16:26,PC-3778,Wallace.Vernon.Houston@dtaa.com,Jamalia.Paloma.Hooper@dtaa.com,,Jamalia.Paloma.Hooper@dtaa.com,Send,29702,
04/21/2010 17:16:55,PC-3778,JPH48@gmail.com;Bennett_Magee@optonline.net;Rowland_Robert@earthlink.net,Mckinney-Jesse@comcast.net,,Mack-Chaney@charter.net,View,35865,
04/21/2010 19:08:53,PC-3778,Lesley.Inez.Taylor@dtaa.com;Magee.Zeph.Bennett@dtaa.com,Jamalia.Paloma.Hooper@dtaa.com,,Jamalia.Paloma.Hooper@dtaa.com,View,498575,C:\JPH1910\HP8WQDY5.pdf(467547)
04/22/2010 09:29:35,PC-3778,Wallace.Vernon.Houston@dtaa.com,Jamalia.Paloma.Hooper@dtaa.com,,Jamalia.Paloma.Hooper@dtaa.com,View,29702,
04/22/2010 09:32:20,PC-3778,Jamalia.Paloma.Hooper@dtaa.com;Lyle.Rafael.Simpson@dtaa.com;Jesse.Brian.Mckinney@dtaa.com;Ila.Hayfa.Delgado@dtaa.com,,,Magee.Zeph.Bennett@dtaa.com,View,30010,
04/22/2010 09:40:38,PC-3778,Jamalia.Paloma.Hooper@dtaa.com;Oliver.James.Bullock@dtaa.com;Wallace.Vernon.Houston@dtaa.com,Marshall.Aristotle.Lynch@dtaa.com,,Maggie.Tatyana.Castaneda@dtaa.com,View,3648805,C:\ZDS35QHC.doc(2032586);C:\451Dg59\MU40PTQF.doc(466307);C:\74HWkF0\K6LW5MDK.pdf(1120115)
04/22/2010 10:25:41,PC-3778,Patience_Mcgee@northropgrumman.com;Jesse.Brian.Mckinney@dtaa.com;Magee.Zeph.Bennett@dtaa.com,,Jamalia.Paloma.Hooper@dtaa.com,Jamalia.Paloma.Hooper@dtaa.com,Send,28740,
04/22/2010 10:27:19,PC-3778,Ila.Hayfa.Delgado@dtaa.com;Marshall.Aristotle.Lynch@dtaa.com;Lyle.Rafael.Simpson@dtaa.com,,,Jamalia.Paloma.Hooper@dtaa.com,View,2008653,C:\JPH1910\OBJ5N5ZW.pdf(1290878);C:\18yrhD0\33NS4YO8.zip(690369)
04/22/2010 10:45:11,PC-3778,JPH48@gmail.com,,,Ila_H_Delgado@aol.com,View,55180,
04/22/2010 10:45:33,PC-3778,Jamalia.Paloma.Hooper@dtaa.com;Oliver.James.Bullock@dtaa.com;Wallace.Vernon.Houston@dtaa.com,Marshall.Aristotle.Lynch@dtaa.com,,Maggie.Tatyana.Castaneda@dtaa.com,View,3648805,C:\ZDS35QHC.doc(2032586);C:\451Dg59\MU40PTQF.doc(466307);C:\74HWkF0\K6LW5MDK.pdf(1120115)
04/22/2010 10:47:50,PC-3778,Ava.N.Bolton@hotmail.com;JPH48@gmail.com,MAL5585@bellsouth.net,,MAL5585@bellsouth.net,View,24533,
04/22/2010 10:52:19,PC-3778,Wallace.Vernon.Houston@dtaa.com;Brody.Hammett.Lloyd@dtaa.com;Maggie.Tatyana.Castaneda@dtaa.com,,Jamalia.Paloma.Hooper@dtaa.com,Jamalia.Paloma.Hooper@dtaa.com,Send,67868,
04/23/2010 09:31:42,PC-3778,Houston-Wallace@optonline.net,JPH48@gmail.com,,Aurora_S_Gilmore@charter.net,View,16254,
04/23/2010 09:39:53,PC-3778,Maggie.Tatyana.Castaneda@dtaa.com;Jesse.Brian.Mckinney@dtaa.com,,Jamalia.Paloma.Hooper@dtaa.com,Jamalia.Paloma.Hooper@dtaa.com,Send,20706,
04/23/2010 14:00:02,PC-3778,JPH48@gmail.com;Shaine_A_Mcmahon@gmail.com,,,Maggie.Castaneda@juno.com,View,26093,
04/23/2010 19:08:45,PC-3778,Lyle.Rafael.Simpson@dtaa.com;Ila.Hayfa.Delgado@dtaa.com;Christen.Melissa.Mcguire@dtaa.com;Jamalia.Paloma.Hooper@dtaa.com,Oliver.James.Bullock@dtaa.com,,Maggie.Tatyana.Castaneda@dtaa.com,View,2105588,C:\MTC1907\0WQI5XZK.doc(79332);C:\MTC1907\4S93JTKX.doc(947968);C:\451Dg59\NBD5M9M1.doc(1050532)
04/23/2010 19:09:58,PC-3778,Jesse.Brian.Mckinney@dtaa.com;Jamalia.Paloma.Hooper@dtaa.com;Basil.Nathaniel.Marks@dtaa.com;Lyle.Rafael.Simpson@dtaa.com,Chaney.Malik.Mack@dtaa.com,,Cathleen.Tatum.Weeks@dtaa.com,View,57871,
04/23/2010 19:10:50,PC-3778,JPH48@gmail.com;Lesley_Poole@hotmail.com;Maggie.Castaneda@juno.com,,,Christen.M.Mcguire@sbcglobal.net,View,450317,C:\CMM1913\NU0FLJ4J.doc(421132)
04/23/2010 19:10:55,PC-3778,JPH48@gmail.com;Lesley_Poole@hotmail.com;Maggie.Castaneda@juno.com,,,Christen.M.Mcguire@sbcglobal.net,View,450317,C:\CMM1913\NU0FLJ4J.doc(421132)
04/23/2010 19:14:00,PC-3778,JPH48@gmail.com;Lesley_Poole@hotmail.com;Maggie.Castaneda@juno.com,,,Christen.M.Mcguire@sbcglobal.net,View,450317,C:\CMM1913\NU0FLJ4J.doc(421132)
04/23/2010 19:14:03,PC-3778,Jacob.Dolan.Reed@dtaa.com,Jamalia.Paloma.Hooper@dtaa.com,,Louis.Devin.Hodge@dtaa.com,View,33616,
04/24/2010 09:19:18,PC-3778,JPH48@gmail.com,Maggie.Castaneda@juno.com;MAL5585@bellsouth.net;Shaine_A_Mcmahon@gmail.com,,MAL5585@bellsouth.net,View,10888,
04/24/2010 09:19:45,PC-3778,Jamalia.Paloma.Hooper@dtaa.com,Morgan.Chiquita.Sampson@dtaa.com;Ila.Hayfa.Delgado@dtaa.com;Magee.Zeph.Bennett@dtaa.com;Shaine.Ariel.Mcmahon@dtaa.com,,Shaine.Ariel.Mcmahon@dtaa.com,View,44703,
04/24/2010 09:20:38,PC-3778,Marshall.Aristotle.Lynch@dtaa.com;Oliver.James.Bullock@dtaa.com;Wallace.Vernon.Houston@dtaa.com;Christen.Melissa.Mcguire@dtaa.com;Ila.Hayfa.Delgado@dtaa.com,Jamalia.Paloma.Hooper@dtaa.com,,Jamalia.Paloma.Hooper@dtaa.com,Send,58700,
04/24/2010 09:21:36,PC-3778,JPH48@gmail.com,Roanna_Wall@msn.com,,Roanna_Wall@msn.com,View,1884450,C:\31fk513\ERO23MOS.doc(1861287)
04/24/2010 09:21:45,PC-3778,Brody.Hammett.Lloyd@dtaa.com;Magee.Zeph.Bennett@dtaa.com,,Jamalia.Paloma.Hooper@dtaa.com,Jamalia.Paloma.Hooper@dtaa.com,Send,2025590,C:\OBJ5N5ZW.pdf(1290878);C:\JPH1910\EAA31W9C.doc(704542)
04/24/2010 09:21:50,PC-3778,Christine.Sheila.Frye@dtaa.com,,Jamalia.Paloma.Hooper@dtaa.com,Jamalia.Paloma.Hooper@dtaa.com,Send,6126690,C:\JPH1910\OBJ5N5ZW.pdf(1290878);C:\JPH1910\7YRNX39B.doc(1342309);C:\U8ZGVVP7.pdf(1406034);C:\18yrhD0\XPPS6JAD.jpg(2069660)
04/24/2010 09:22:04,PC-3778,Brody.Hammett.Lloyd@dtaa.com,Oliver.James.Bullock@dtaa.com,Jamalia.Paloma.Hooper@dtaa.com,Jamalia.Paloma.Hooper@dtaa.com,Send,18940,
04/24/2010 09:23:19,PC-3778,Xenos.Gage.Baird@dtaa.com;Cathleen.Tatum.Weeks@dtaa.com,Magee.Zeph.Bennett@dtaa.com,Jamalia.Paloma.Hooper@dtaa.com,Jamalia.Paloma.Hooper@dtaa.com,Send,577327,C:\18yrhD0\H02WIUPM.jpg(548400)
04/24/2010 14:52:05,PC-3778,Aurora.Savannah.Gilmore@dtaa.com;Jamalia.Paloma.Hooper@dtaa.com,Maggie.Tatyana.Castaneda@dtaa.com,,Chaney.Malik.Mack@dtaa.com,View,37099,
04/26/2010 15:38:51,PC-3778,Christine.Sheila.Frye@dtaa.com,,,Jamalia.Paloma.Hooper@dtaa.com,View,6126690,C:\JPH1910\OBJ5N5ZW.pdf(1290878);C:\JPH1910\7YRNX39B.doc(1342309);C:\U8ZGVVP7.pdf(1406034);C:\18yrhD0\XPPS6JAD.jpg(2069660)
04/26/2010 16:13:32,PC-3778,Xenos.Gage.Baird@dtaa.com;Cathleen.Tatum.Weeks@dtaa.com,Magee.Zeph.Bennett@dtaa.com,,Jamalia.Paloma.Hooper@dtaa.com,View,577327,C:\18yrhD0\H02WIUPM.jpg(548400)
04/26/2010 16:29:09,PC-3778,Brody.Hammett.Lloyd@dtaa.com;Magee.Zeph.Bennett@dtaa.com,,,Jamalia.Paloma.Hooper@dtaa.com,View,2025590,C:\OBJ5N5ZW.pdf(1290878);C:\JPH1910\EAA31W9C.doc(704542)
04/26/2010 16:30:42,PC-3778,Brody.Hammett.Lloyd@dtaa.com;Jamalia.Paloma.Hooper@dtaa.com,Jesse.Brian.Mckinney@dtaa.com,,Jesse.Brian.Mckinney@dtaa.com,View,15044,
04/26/2010 18:30:21,PC-3778,Xenos.Gage.Baird@dtaa.com;Cathleen.Tatum.Weeks@dtaa.com,Magee.Zeph.Bennett@dtaa.com,,Jamalia.Paloma.Hooper@dtaa.com,View,577327,C:\18yrhD0\H02WIUPM.jpg(548400)
04/26/2010 18:49:33,PC-3778,Maggie.Tatyana.Castaneda@dtaa.com;Jesse.Brian.Mckinney@dtaa.com,,,Jamalia.Paloma.Hooper@dtaa.com,View,20706,
04/26/2010 18:50:23,PC-3778,Jefferson-Hop@bellsouth.net,JPH48@gmail.com,,JPH48@gmail.com,Send,1878240,C:\CS3N8AUV.doc(626815);C:\OJ8K5039.pdf(747276);C:\KGK8L3JM.doc(482793)
04/26/2010 18:54:14,PC-3778,Brody.Hammett.Lloyd@dtaa.com,Oliver.James.Bullock@dtaa.com,,Jamalia.Paloma.Hooper@dtaa.com,View,18940,
04/27/2010 09:02:40,PC-3778,Jefferson-Hop@bellsouth.net,JPH48@gmail.com,,JPH48@gmail.com,View,1878240,C:\CS3N8AUV.doc(626815);C:\OJ8K5039.pdf(747276);C:\KGK8L3JM.doc(482793)
04/27/2010 09:03:20,PC-3778,Jesse.Brian.Mckinney@dtaa.com;Mariko.MacKenzie.Sims@dtaa.com;Cathleen.Tatum.Weeks@dtaa.com;Jamalia.Paloma.Hooper@dtaa.com;Lyle.Rafael.Simpson@dtaa.com,,,Magee.Zeph.Bennett@dtaa.com,View,35935,
04/27/2010 09:35:06,PC-3778,Jamalia.Paloma.Hooper@dtaa.com,Magee.Zeph.Bennett@dtaa.com,,Magee.Zeph.Bennett@dtaa.com,View,8097319,C:\45Fp483\AFZDEVAV.txt(292221);C:\45Fp483\SJC3QNP1.txt(1163785);C:\MZB1903\KT7KJ27M.doc(990585);C:\45Fp483\1EHQPOSL.doc(852099);C:\SJC3QNP1.txt(1163785);C:\P26YVGH0.doc(1258012);C:\45Fp483\MMIOMPTE.doc(125830);C:\9EWSN4XV.doc(1393481);C:\MZB1903\F9N9B1FZ.doc(837554)
04/27/2010 09:36:18,PC-3778,Chester.Brendan.Glenn@dtaa.com,Jamalia.Paloma.Hooper@dtaa.com,,Jamalia.Paloma.Hooper@dtaa.com,Send,38787,
04/27/2010 09:37:26,PC-3778,Mack-Chaney@charter.net;Shaine_A_Mcmahon@gmail.com,JPH48@gmail.com,,JPH48@gmail.com,Send,27970,
04/27/2010 09:37:36,PC-3778,Jamalia.Paloma.Hooper@dtaa.com,,,Lyle.Rafael.Simpson@dtaa.com,View,51940,
04/27/2010 17:33:15,PC-3778,Jamalia.Paloma.Hooper@dtaa.com,Marshall.Aristotle.Lynch@dtaa.com;Shaine.Ariel.Mcmahon@dtaa.com,,Marshall.Aristotle.Lynch@dtaa.com,View,39206,
04/27/2010 18:19:51,PC-3778,Jamalia.Paloma.Hooper@dtaa.com,Marshall.Aristotle.Lynch@dtaa.com;Shaine.Ariel.Mcmahon@dtaa.com,,Marshall.Aristotle.Lynch@dtaa.com,View,39206,
04/27/2010 19:03:44,PC-3778,Cathleen.Tatum.Weeks@dtaa.com,Jamalia.Paloma.Hooper@dtaa.com,,Jamalia.Paloma.Hooper@dtaa.com,Send,1433265,C:\18yrhD0\JFIWWZ24.txt(105739);C:\18yrhD0\OBJ5N5ZW.pdf(1290878)
04/28/2010 15:01:18,PC-3778,Magee.Zeph.Bennett@dtaa.com,Jamalia.Paloma.Hooper@dtaa.com,,Jamalia.Paloma.Hooper@dtaa.com,Send,17958,
04/28/2010 15:08:30,PC-3778,JPH48@gmail.com,,,Houston-Wallace@optonline.net,View,23463,
04/28/2010 15:20:46,PC-3778,Jamalia.Paloma.Hooper@dtaa.com;Cathleen.Tatum.Weeks@dtaa.com;Ali.Zeph.Jimenez@dtaa.com,Oliver.James.Bullock@dtaa.com;Christen.Melissa.Mcguire@dtaa.com,,Ila.Hayfa.Delgado@dtaa.com,View,26497,
04/28/2010 16:10:06,PC-3778,Cathleen.Tatum.Weeks@dtaa.com,Jamalia.Paloma.Hooper@dtaa.com,,Jamalia.Paloma.Hooper@dtaa.com,View,1433265,C:\18yrhD0\JFIWWZ24.txt(105739);C:\18yrhD0\OBJ5N5ZW.pdf(1290878)
04/28/2010 16:10:39,PC-3778,JPH48@gmail.com,Oliver_Bullock@msn.com,,Oliver_Bullock@msn.com,View,24288,
04/28/2010 16:11:25,PC-3778,Damon.Xerxes.Bradley@dtaa.com;Jamalia.Paloma.Hooper@dtaa.com,,,Cathleen.Tatum.Weeks@dtaa.com,View,19099,
04/28/2010 16:14:36,PC-3778,Chester.Brendan.Glenn@dtaa.com,Jamalia.Paloma.Hooper@dtaa.com,,Jamalia.Paloma.Hooper@dtaa.com,View,38787,
04/28/2010 16:15:08,PC-3778,Chester.Brendan.Glenn@dtaa.com,Jamalia.Paloma.Hooper@dtaa.com,,Jamalia.Paloma.Hooper@dtaa.com,View,38787,
04/28/2010 16:15:14,PC-3778,Jesse.Brian.Mckinney@dtaa.com,,Jamalia.Paloma.Hooper@dtaa.com,Jamalia.Paloma.Hooper@dtaa.com,Send,1329992,C:\JPH1910\OBJ5N5ZW.pdf(1290878)
04/29/2010 12:28:09,PC-3778,Jesse.Brian.Mckinney@dtaa.com,,,Jamalia.Paloma.Hooper@dtaa.com,View,1329992,C:\JPH1910\OBJ5N5ZW.pdf(1290878)
04/29/2010 12:48:47,PC-3778,Emi_A_Strickland@optonline.net;Brody_Lloyd@msn.com;Maggie.Castaneda@juno.com;JPH48@gmail.com,,,Lesley_Poole@hotmail.com,View,22922,
04/29/2010 12:56:26,PC-3778,Magee.Zeph.Bennett@dtaa.com,Jamalia.Paloma.Hooper@dtaa.com,,Jamalia.Paloma.Hooper@dtaa.com,View,17958,
04/29/2010 17:20:58,PC-3778,Oliver_Bullock@msn.com,Maggie.Castaneda@juno.com,JPH48@gmail.com,JPH48@gmail.com,Send,38089,
04/29/2010 17:23:50,PC-3778,Brody.Hammett.Lloyd@dtaa.com,Jamalia.Paloma.Hooper@dtaa.com,,Jamalia.Paloma.Hooper@dtaa.com,Send,2632252,C:\18yrhD0\TJDDITYB.doc(1178115);C:\18yrhD0\JIU729IJ.doc(1123302);C:\JPH1910\FNZKXX8K.pdf(301998)
04/29/2010 17:26:03,PC-3778,Oliver_Bullock@msn.com,JPH48@gmail.com,,JPH48@gmail.com,Send,864656,C:\N76U4T4N.pdf(838892)
04/29/2010 17:26:10,PC-3778,Chester.Brendan.Glenn@dtaa.com,Jamalia.Paloma.Hooper@dtaa.com,,Jamalia.Paloma.Hooper@dtaa.com,View,38787,
04/29/2010 17:27:38,PC-3778,Marshall.Aristotle.Lynch@dtaa.com,Jamalia.Paloma.Hooper@dtaa.com,,Jamalia.Paloma.Hooper@dtaa.com,Send,37272,
04/29/2010 17:28:29,PC-3778,Malcolm.Merritt.Terrell@dtaa.com;Magee.Zeph.Bennett@dtaa.com,Jamalia.Paloma.Hooper@dtaa.com;Christen.Melissa.Mcguire@dtaa.com,,Wallace.Vernon.Houston@dtaa.com,View,36378,
04/30/2010 12:26:03,PC-3778,Mckinney-Jesse@comcast.net;JPH48@gmail.com;Houston-Wallace@optonline.net,,,Christen.M.Mcguire@sbcglobal.net,View,2320474,C:\445lq79\XF6FSIW9.pdf(945159);C:\CMM1913\G0O9XU4I.doc(114492);C:\19Tdy61\M0IX2Y1N.zip(85954);C:\445lq79\MSLEG5JA.pdf(1153108)
04/30/2010 12:37:44,PC-3778,Marshall.Aristotle.Lynch@dtaa.com,Jamalia.Paloma.Hooper@dtaa.com,,Jamalia.Paloma.Hooper@dtaa.com,View,37272,
04/30/2010 13:57:29,PC-3778,Shaine_A_Mcmahon@gmail.com,JPH48@gmail.com,,JPH48@gmail.com,Send,16697,
04/30/2010 13:58:05,PC-3778,Oliver_Bullock@msn.com,JPH48@gmail.com,,JPH48@gmail.com,View,864656,C:\N76U4T4N.pdf(838892)
04/30/2010 13:58:40,PC-3778,Jamalia.Paloma.Hooper@dtaa.com;Jesse.Brian.Mckinney@dtaa.com,Lesley.Zelda.Poole@dtaa.com;Chaney.Malik.Mack@dtaa.com,,Ila.Hayfa.Delgado@dtaa.com,View,41975,
04/30/2010 14:00:00,PC-3778,Ila_H_Delgado@aol.com,JPH48@gmail.com,,JPH48@gmail.com,Send,1507858,C:\0SCAJA6Q.doc(1468481)
04/30/2010 17:25:12,PC-3778,Cathleen.Tatum.Weeks@dtaa.com;Marshall.Aristotle.Lynch@dtaa.com;Jamalia.Paloma.Hooper@dtaa.com;Brody.Hammett.Lloyd@dtaa.com;Ila.Hayfa.Delgado@dtaa.com,,,Jesse.Brian.Mckinney@dtaa.com,View,1237642,C:\97wKtY0\E8YCRIYO.pdf(248066);C:\65MV3CSL.doc(956805)
04/30/2010 17:29:27,PC-3778,Cathleen.Tatum.Weeks@dtaa.com;Marshall.Aristotle.Lynch@dtaa.com;Jamalia.Paloma.Hooper@dtaa.com;Brody.Hammett.Lloyd@dtaa.com;Ila.Hayfa.Delgado@dtaa.com,,,Jesse.Brian.Mckinney@dtaa.com,View,1237642,C:\97wKtY0\E8YCRIYO.pdf(248066);C:\65MV3CSL.doc(956805)
04/30/2010 17:58:43,PC-3778,Brody.Hammett.Lloyd@dtaa.com,Jamalia.Paloma.Hooper@dtaa.com,,Jamalia.Paloma.Hooper@dtaa.com,View,2632252,C:\18yrhD0\TJDDITYB.doc(1178115);C:\18yrhD0\JIU729IJ.doc(1123302);C:\JPH1910\FNZKXX8K.pdf(301998)
05/01/2010 10:40:38,PC-3778,Jamalia.Paloma.Hooper@dtaa.com;Aurora.Savannah.Gilmore@dtaa.com;Ila.Hayfa.Delgado@dtaa.com;Maggie.Tatyana.Castaneda@dtaa.com,Cathleen.Tatum.Weeks@dtaa.com;Shaine.Ariel.Mcmahon@dtaa.com,,Marshall.Aristotle.Lynch@dtaa.com,View,32850,
05/01/2010 14:45:51,PC-3778,Ila_H_Delgado@aol.com,JPH48@gmail.com,,JPH48@gmail.com,View,1507858,C:\0SCAJA6Q.doc(1468481)
05/01/2010 14:52:35,PC-3778,Chaney.Malik.Mack@dtaa.com,Jamalia.Paloma.Hooper@dtaa.com,,Jamalia.Paloma.Hooper@dtaa.com,Send,401589,C:\18yrhD0\RJ17LYMQ.doc(350881)
05/01/2010 14:52:46,PC-3778,Marshall.Aristotle.Lynch@dtaa.com;Lyle.Rafael.Simpson@dtaa.com;Oliver.James.Bullock@dtaa.com,Jesse.Brian.Mckinney@dtaa.com,Jamalia.Paloma.Hooper@dtaa.com,Jamalia.Paloma.Hooper@dtaa.com,Send,647254,C:\18yrhD0\AYMHSHOR.doc(604869)
05/01/2010 14:55:37,PC-3778,Brody.Hammett.Lloyd@dtaa.com,Jamalia.Paloma.Hooper@dtaa.com,,Jamalia.Paloma.Hooper@dtaa.com,View,2632252,C:\18yrhD0\TJDDITYB.doc(1178115);C:\18yrhD0\JIU729IJ.doc(1123302);C:\JPH1910\FNZKXX8K.pdf(301998)
05/01/2010 15:40:52,PC-3778,Shaine_A_Mcmahon@gmail.com,JPH48@gmail.com,,JPH48@gmail.com,View,16697,
